Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,distance,hour_of_day,weekday,Delivery_Time
21,4.7,Windy,Jam ,scooter ,Metropolitian ,0.18384776310850096,20,0,135
39,4.9,Fog,High ,motorcycle ,Metropolitian ,0.028284271247458786,11,3,125
32,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,0.028284271247468833,9,5,130
20,4.5,Sandstorms,Jam ,scooter ,Urban ,0.08485281374238891,19,0,125
36,5.0,Fog,Low ,scooter ,Urban ,0.014142135623735673,8,1,15
28,4.8,Sunny,Low ,scooter ,Urban ,0.028284271247458786,11,3,90
32,4.5,Fog,Jam ,motorcycle ,Metropolitian ,0.0707106781186633,20,2,150
39,4.4,Cloudy,Jam ,scooter ,Metropolitian ,0.1555634918610409,19,5,230
30,4.7,Windy,Low ,motorcycle ,Metropolitian ,0.15556349186103965,22,1,24
32,4.4,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.05656924960611885,16,5,37
23,4.6,Windy,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,21,1,135
21,4.8,Windy,Medium ,scooter ,Other,0.056568542494920084,15,5,135
31,4.2,Windy,Medium ,van,Metropolitian ,0.0848528137423864,17,5,160
37,4.6,Stormy,High ,van,Urban ,0.028284271247458786,11,6,140
20,4.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,20,3,145
28,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,0.014142135623725625,10,3,135
22,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,0.014142135623724367,8,3,55
20,4.7,Cloudy,Medium ,motorcycle ,Urban ,0.0848528137423864,17,1,13
34,4.8,Windy,Low ,scooter ,Metropolitian ,0.1838477631085085,22,5,135
38,4.8,Windy,High ,scooter ,Metropolitian ,0.05656854249491883,12,6,125
32,4.5,Cloudy,High ,motorcycle ,Metropolitian ,0.05656854249492762,12,1,135
34,4.9,Sunny,Low ,scooter ,Metropolitian ,0.15556349186104218,22,2,26
33,3.9,Windy,Medium ,van,Metropolitian ,0.12727922061357083,17,1,160
34,4.5,Windy,Low ,motorcycle ,Metropolitian ,0.028284271247458786,10,0,125
32,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,0.042426406871192854,21,3,160
34,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,0.07071067811866204,19,4,145
26,4.6,Cloudy,Jam ,scooter ,Metropolitian ,0.09899494936611203,19,3,160
31,4.0,Cloudy,Low ,motorcycle ,Metropolitian ,0.11313708498984645,23,5,175
39,4.8,Sunny,High ,motorcycle ,Metropolitian ,0.05656854249491757,14,5,135
27,4.8,Sunny,Low ,motorcycle ,Metropolitian ,0.01414213562373095,8,1,75
32,5.0,Cloudy,Jam ,scooter ,Urban ,0.0707106781186633,21,2,135
32,4.5,Stormy,Medium ,motorcycle ,Metropolitian ,0.07071067811865074,17,6,150
39,4.1,Sunny,Medium ,motorcycle ,Metropolitian ,0.09899494936612209,18,6,160
36,4.8,Stormy,Low ,van,Metropolitian ,0.014142135623735673,10,0,125
37,4.1,Windy,Medium ,motorcycle ,Metropolitian ,0.04242640687119446,17,1,190
37,4.8,Fog,Jam ,scooter ,Metropolitian ,0.0848528137423864,21,5,130
38,3.7,Stormy,Jam ,motorcycle ,Metropolitian ,0.15556349186104218,20,4,155
28,4.7,Stormy,High ,scooter ,Metropolitian ,0.028284271247468833,11,1,140
34,3.8,Stormy,Medium ,scooter ,Metropolitian ,0.15556349186103965,18,3,155
32,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,0.15556349186103965,23,6,145
22,4.7,Windy,Low ,motorcycle ,Urban ,0.08485281374238891,23,4,85
31,4.0,Windy,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,17,0,225
27,4.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.11313708498984645,19,1,170
29,4.9,Windy,Jam ,scooter ,Metropolitian ,0.1555634918610409,19,6,120
38,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.08485281374237762,21,0,220
35,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,0.0707106781186633,20,4,180
31,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,0.0424264068711932,20,6,140
30,4.3,Windy,Medium ,scooter ,Metropolitian ,0.12727922061358088,18,6,185
24,4.9,Fog,Medium ,motorcycle ,Urban ,0.08485281374238571,18,6,10
33,4.8,Stormy,Low ,motorcycle ,Urban ,0.12727922061358088,23,3,115
29,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,0.09899494936611203,23,4,22
38,4.6,Stormy,High ,scooter ,Metropolitian ,0.05656854249492762,12,3,130
26,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,20,6,170
39,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,0.0565685424949238,15,3,130
24,4.5,Fog,Low ,motorcycle ,Metropolitian ,0.15556349186104046,23,2,21
34,4.2,Stormy,Low ,motorcycle ,Metropolitian ,0.0848528137423864,22,0,140
26,4.7,Windy,Low ,motorcycle ,Metropolitian ,0.08485281374238891,22,2,14
35,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,0.05656854249491757,15,3,85
36,4.2,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.04242640687119446,18,4,185
24,2.6,Sunny,Low ,motorcycle ,Metropolitian ,0.15556349186103965,22,2,210
33,4.3,Cloudy,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,17,5,170
26,4.6,Windy,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,18,0,125
32,5.0,Windy,Jam ,scooter ,Urban ,0.15556349186103965,19,4,150
37,4.9,Fog,Jam ,motorcycle ,Metropolitian ,0.12727922061357083,19,6,240
26,4.9,Stormy,Low ,scooter ,Metropolitian ,0.1838477631084997,23,5,90
31,4.8,Stormy,Low ,scooter ,Metropolitian ,0.1838477631084997,23,6,140
37,4.6,Stormy,Medium ,motorcycle ,Urban ,0.12727922061357083,17,3,130
26,4.7,Sunny,Jam ,scooter ,Urban ,0.15556349186103965,21,6,80
37,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,0.04242640687119446,20,0,125
22,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,0.18384776310850237,20,0,110
21,4.4,Windy,Low ,motorcycle ,Metropolitian ,0.04242640687119446,22,6,15
22,4.0,Sandstorms,Low ,motorcycle ,Urban ,0.014142135623725625,9,6,28
38,4.5,Windy,Low ,motorcycle ,Urban ,0.014142135623734417,10,0,100
28,4.0,Stormy,High ,motorcycle ,Metropolitian ,0.05656854249491883,13,1,160
29,4.7,Sandstorms,Jam ,scooter ,Urban ,0.18384776310850237,20,0,85
31,4.9,Cloudy,High ,motorcycle ,Metropolitian ,0.056568542494920084,12,0,190
24,4.8,Cloudy,Low ,scooter ,Metropolitian ,0.028284271247461298,8,1,70
33,4.8,Windy,Medium ,motorcycle ,Metropolitian ,0.0565685424949238,15,6,130
26,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,19,5,150
20,4.7,Cloudy,Jam ,scooter ,Metropolitian ,0.07071067811865199,19,1,145
29,4.8,Windy,Low ,scooter ,Urban ,0.1838477631085085,22,2,12
32,4.0,Windy,Medium ,motorcycle ,Urban ,0.09899494936612209,18,2,245
20,4.9,Fog,Medium ,motorcycle ,Metropolitian ,0.15556349186104218,17,4,210
26,5.0,Sandstorms,Medium ,van,Urban ,0.09899494936611203,19,6,120
38,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,20,4,230
34,4.6,Sandstorms,High ,van,Urban ,0.05656854249492762,13,3,27
27,4.5,Stormy,Low ,motorcycle ,Metropolitian ,0.028284271247458786,8,6,65
29,5.0,Windy,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,20,5,125
24,4.9,Windy,Jam ,motorcycle ,Urban ,0.1838477631085085,19,0,120
21,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,0.014142135623735673,8,5,60
33,4.4,Windy,Low ,motorcycle ,Metropolitian ,0.014142135623723113,9,6,120
35,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,21,1,29
35,4.7,Stormy,Low ,scooter ,Metropolitian ,0.11313708498984645,23,3,90
29,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,0.09899494936611203,23,2,23
21,4.9,Windy,Low ,motorcycle ,Metropolitian ,0.1131377920988368,23,2,95
29,4.6,Windy,Jam ,motorcycle ,Urban ,0.15556349186103965,21,0,145
22,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,20,6,120
24,4.4,Cloudy,Jam ,scooter ,Metropolitian ,0.1131370849898477,20,4,200
23,4.9,Stormy,High ,scooter ,Metropolitian ,0.014142135623724367,11,4,110
27,4.6,Windy,High ,scooter ,Urban ,0.014142135623734417,11,6,60
33,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.11313708498984645,18,3,215
35,4.6,Windy,Medium ,scooter ,Metropolitian ,0.15556349186104218,18,2,130
21,4.7,Windy,Medium ,scooter ,Metropolitian ,0.0424264068711932,17,3,135
39,4.4,Fog,Low ,motorcycle ,Metropolitian ,0.12727922061358088,22,2,175
34,4.8,Windy,Low ,scooter ,Metropolitian ,0.07071067811866204,22,5,135
29,4.9,Cloudy,High ,motorcycle ,Urban ,0.05656854249492762,12,1,135
20,4.7,Fog,Low ,scooter ,Metropolitian ,0.028284271247458786,8,5,85
20,4.8,Sandstorms,Low ,motorcycle ,Urban ,0.09899494936611666,22,5,85
30,4.7,Sunny,Low ,motorcycle ,Metropolitian ,0.0848528137423864,23,3,75
37,4.7,Fog,Jam ,scooter ,Metropolitian ,0.1838477631085085,21,5,195
39,4.6,Stormy,Jam ,motorcycle ,Other,0.04242569977029515,20,1,125
26,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,17,0,90
32,4.9,Cloudy,Medium ,motorcycle ,Urban ,0.1131370849898476,17,4,240
21,4.7,Fog,Low ,scooter ,Metropolitian ,0.12727922061358338,23,3,140
35,4.8,Sandstorms,Low ,scooter ,Metropolitian ,0.028284271247468833,10,6,145
39,4.6,Sandstorms,Medium ,motorcycle ,Urban ,0.042426406871191945,18,4,160
39,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,0.18384776310850975,23,2,205
27,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,21,4,195
33,4.8,Fog,Medium ,scooter ,Metropolitian ,0.0424264068711932,18,0,80
33,4.8,Fog,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,21,3,240
37,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,0.09899494936612209,17,2,200
20,4.6,Stormy,Low ,motorcycle ,Urban ,0.028284271247458786,8,3,55
20,4.6,Sunny,Jam ,motorcycle ,Urban ,0.1131370849898476,22,5,95
31,4.2,Cloudy,Jam ,scooter ,Urban ,0.09899494936611203,21,3,175
27,4.6,Sunny,High ,van,Metropolitian ,0.028284271247460042,11,0,80
37,4.9,Fog,Medium ,scooter ,Urban ,0.07071067811865325,17,2,75
34,4.4,Stormy,Jam ,scooter ,Urban ,0.07071067811865199,21,5,155
25,4.7,Fog,Low ,motorcycle ,Urban ,0.08485281374238766,22,3,55
37,4.7,Cloudy,Low ,motorcycle ,Urban ,0.0707106781186633,22,3,110
23,4.7,Stormy,Low ,scooter ,Other,0.09899494936611203,22,0,80
27,5.0,Fog,High ,motorcycle ,Metropolitian ,0.05656854249492762,15,5,120
36,4.7,Cloudy,Low ,van,Urban ,0.028284271247458786,10,4,80
30,4.3,Windy,Jam ,motorcycle ,Other,0.1979898987322341,19,4,210
20,4.9,Cloudy,High ,motorcycle ,Metropolitian ,0.01414213562373095,11,4,155
28,4.7,Fog,Jam ,scooter ,Metropolitian ,0.09899494936611203,21,0,155
36,4.0,Windy,Low ,motorcycle ,Metropolitian ,0.0282842712474619,10,2,165
20,4.7,Stormy,Low ,scooter ,Metropolitian ,0.07071067811865199,23,3,80
22,4.7,Windy,Low ,motorcycle ,Metropolitian ,0.15556349186104218,23,2,80
28,4.7,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.1555634918610409,18,4,125
34,4.8,Cloudy,Low ,van,Metropolitian ,0.014142135623735673,8,1,90
25,4.8,Windy,Medium ,scooter ,Metropolitian ,0.15556349186103965,18,0,130
38,5.0,Sandstorms,Jam ,scooter ,Metropolitian ,0.07071067811865325,21,1,170
34,3.5,Windy,Medium ,motorcycle ,Metropolitian ,0.1131377920988368,17,3,160
24,4.9,Windy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,19,6,110
33,4.6,Windy,Jam ,motorcycle ,Urban ,0.12727922061358088,21,5,250
21,4.6,Stormy,High ,scooter ,Urban ,0.028284271247458786,11,3,80
25,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,0.08485281374238891,17,1,115
23,4.9,Windy,High ,motorcycle ,Metropolitian ,0.05656854249491757,14,1,95
34,4.9,Stormy,Low ,motorcycle ,Metropolitian ,0.07071067811865325,22,3,125
25,4.7,Fog,Medium ,scooter ,Metropolitian ,0.09899494936612209,18,3,185
28,4.9,Sandstorms,Low ,van,Metropolitian ,0.12727922061358088,22,5,50
34,3.7,Stormy,Jam ,scooter ,Metropolitian ,0.15556349186103965,21,6,170
24,4.5,Stormy,Low ,scooter ,Metropolitian ,0.15556349186104218,23,1,70
31,5.0,Cloudy,Jam ,motorcycle ,Other,0.0848528137423864,20,0,130
38,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,0.0848528137423864,20,0,150
32,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,17,2,85
28,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,18,0,145
29,4.5,Fog,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,19,3,37
28,4.8,Sandstorms,Jam ,van,Metropolitian ,0.18384776310849843,19,2,115
39,4.8,Windy,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,21,5,150
39,4.8,Windy,Jam ,scooter ,Metropolitian ,0.09899494936611666,20,5,145
26,4.8,Windy,Low ,scooter ,Metropolitian ,0.028284271247458786,9,5,70
33,4.8,Stormy,Low ,van,Metropolitian ,0.04242640687119446,23,3,140
37,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,0.04242640687119446,20,4,135
24,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,0.12727922061358213,23,6,80
36,5.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.1131370849898477,19,0,215
22,4.7,Fog,Medium ,motorcycle ,Metropolitian ,0.12727922061357083,17,4,220
21,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,0.042426406871191945,18,2,110
29,5.0,Windy,Low ,scooter ,Urban ,0.07071067811866079,22,0,80
33,4.7,Fog,Low ,scooter ,Metropolitian ,0.028284271247460042,8,1,90
27,4.1,Stormy,Low ,motorcycle ,Metropolitian ,0.028284271247468833,10,4,80
30,4.2,Cloudy,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,19,2,230
22,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,0.1131370849898476,18,2,130
20,4.9,Stormy,Medium ,scooter ,Urban ,0.09899494936611203,17,5,85
31,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,20,5,220
36,4.6,Fog,Medium ,scooter ,Metropolitian ,0.04242640687119446,19,0,85
39,4.9,Windy,Jam ,motorcycle ,Urban ,0.1131377920988368,21,0,215
32,4.7,Fog,Low ,motorcycle ,Metropolitian ,0.15556349186103965,22,3,41
23,4.2,Windy,Medium ,motorcycle ,Metropolitian ,0.09899494936611666,18,2,170
30,3.8,Windy,Jam ,scooter ,Metropolitian ,0.11313708498984519,20,4,200
26,4.7,Windy,Low ,scooter ,Urban ,0.028284271247468833,8,5,80
21,4.9,Stormy,High ,motorcycle ,Urban ,0.014142135623735673,11,6,65
23,4.6,Stormy,Medium ,scooter ,Metropolitian ,0.0424264068711932,18,0,145
22,4.9,Sandstorms,High ,motorcycle ,Metropolitian ,0.028284271247458786,11,3,120
39,4.5,Cloudy,Medium ,motorcycle ,Metropolitian ,0.04242640687119446,18,2,80
32,4.1,Stormy,Jam ,scooter ,Metropolitian ,0.07071138522897945,20,3,34
25,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,19,4,100
30,5.0,Fog,High ,motorcycle ,Metropolitian ,0.05656854249491757,14,2,140
25,4.8,Fog,Medium ,scooter ,Metropolitian ,0.1838477631085085,17,1,150
26,4.7,Stormy,Low ,scooter ,Metropolitian ,0.12727922061357083,22,2,70
30,4.6,Windy,High ,motorcycle ,Urban ,0.05656854249492762,14,0,150
31,4.3,Windy,Low ,motorcycle ,Metropolitian ,0.028284271247458786,9,4,125
33,4.8,Sunny,Low ,motorcycle ,Metropolitian ,0.11313637788527552,23,4,140
20,5.0,Sunny,Low ,scooter ,Metropolitian ,0.0848521066385533,23,1,85
36,4.3,Windy,Jam ,scooter ,Urban ,0.1838477631085085,19,6,165
20,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.12727922061357083,17,4,180
38,4.1,Sandstorms,Jam ,scooter ,Metropolitian ,0.12727922061357855,20,2,190
37,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,21,4,125
28,5.0,Fog,Jam ,scooter ,Metropolitian ,0.15556349186103965,19,2,200
39,3.5,Cloudy,Low ,motorcycle ,Urban ,0.11313708498984645,22,2,160
31,4.0,Cloudy,Jam ,scooter ,Metropolitian ,0.11313708498984519,21,2,210
30,4.9,Sunny,Low ,motorcycle ,Urban ,0.07071067811865074,23,5,135
27,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,21,4,125
30,4.9,Sandstorms,Low ,motorcycle ,Metropolitian ,0.07071067811865325,23,3,120
29,4.5,Cloudy,Jam ,scooter ,Urban ,0.18384776310850975,20,4,150
35,4.5,Windy,Low ,motorcycle ,Metropolitian ,0.18384776310850096,22,4,110
34,4.9,Windy,High ,motorcycle ,Metropolitian ,0.028284271247458786,12,4,155
37,4.8,Stormy,Low ,scooter ,Metropolitian ,0.11313708498984645,22,2,80
34,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,0.04242640687119446,20,5,125
31,4.9,Cloudy,Low ,scooter ,Metropolitian ,0.0282842712474619,11,0,16
23,4.1,Fog,Jam ,van,Metropolitian ,0.08485281374238891,20,2,160
29,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,0.07071067811865325,18,4,100
20,4.9,Stormy,Low ,motorcycle ,Urban ,0.0282842712474619,8,6,55
26,4.1,Sandstorms,Low ,motorcycle ,Urban ,0.0848528137423864,23,4,105
34,4.5,Cloudy,Jam ,motorcycle ,Urban ,0.1131370849898476,19,2,220
34,4.9,Fog,Low ,motorcycle ,Metropolitian ,0.07071067811865325,23,4,95
21,4.7,Stormy,Jam ,scooter ,Metropolitian ,0.04242640687119446,19,0,55
35,4.6,Windy,Low ,motorcycle ,Urban ,0.0989956564754193,23,2,115
20,4.7,Stormy,Low ,van,Metropolitian ,0.15556349186104218,22,5,60
24,4.1,Cloudy,Jam ,van,Metropolitian ,0.18384776310849843,20,1,195
25,4.5,Windy,High ,scooter ,Urban ,0.05656854249492762,14,1,80
22,4.8,Cloudy,Low ,scooter ,Urban ,0.042426406871191945,22,5,85
38,4.7,Windy,Medium ,motorcycle ,Urban ,0.12727922061358088,18,0,120
29,4.3,Cloudy,High ,scooter ,Urban ,0.05656854249491883,12,2,165
24,4.8,Sandstorms,Medium ,scooter ,Urban ,0.15556349186103965,18,1,145
36,4.8,Fog,Medium ,motorcycle ,Metropolitian ,0.19798989873222156,17,4,42
31,4.7,Windy,Low ,van,Metropolitian ,0.07071067811865325,22,2,140
20,4.8,Fog,Jam ,scooter ,Metropolitian ,0.04242640687119446,20,2,125
25,4.6,Sunny,Medium ,scooter ,Metropolitian ,0.07071067811865325,18,4,80
23,5.0,Sandstorms,Low ,scooter ,Urban ,0.1555634918610409,23,2,11
39,4.7,Cloudy,Medium ,motorcycle ,Urban ,0.07071067811865325,18,2,170
21,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,18,4,175
32,4.7,Stormy,Medium ,scooter ,Metropolitian ,0.05656854249492762,16,1,125
36,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,0.183847763108511,20,4,75
38,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,20,2,245
34,4.3,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,18,1,175
23,2.5,Sunny,Low ,motorcycle ,Metropolitian ,0.15556349186103965,23,6,170
32,3.6,Stormy,Jam ,scooter ,Urban ,0.18384776310850975,20,2,195
31,4.8,Fog,Low ,motorcycle ,Metropolitian ,0.014142135623725625,9,0,26
22,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,0.1131370849898565,19,0,55
34,3.9,Cloudy,Low ,van,Metropolitian ,0.11313708498984645,22,3,165
39,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,21,4,235
21,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,0.1131370849898477,23,3,125
34,3.9,Fog,Low ,scooter ,Metropolitian ,0.12727922061358088,23,1,185
28,4.9,Windy,Medium ,motorcycle ,Metropolitian ,0.1131370849898565,18,2,75
34,4.9,Windy,Low ,motorcycle ,Metropolitian ,0.014142135623735673,8,0,100
21,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,19,2,145
30,4.6,Fog,High ,van,Urban ,0.028284271247468833,11,0,150
36,5.0,Fog,Low ,scooter ,Urban ,0.08485281374238766,22,1,80
25,4.5,Cloudy,Low ,motorcycle ,Urban ,0.014142135623735673,8,3,120
38,4.3,Sunny,Jam ,scooter ,Metropolitian ,0.15556349186103965,19,2,155
24,5.0,Sunny,High ,scooter ,Urban ,0.05656854249491757,13,6,60
31,4.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.08485281374238571,17,0,170
31,4.7,Sunny,Medium ,van,Metropolitian ,0.11313708498984519,18,6,145
27,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,19,5,65
23,4.8,Fog,Low ,motorcycle ,Urban ,0.028284271247460042,10,1,55
25,4.7,Sandstorms,Medium ,scooter ,Urban ,0.18384776310849843,17,6,115
38,4.5,Windy,Low ,van,Metropolitian ,0.014142135623725625,8,0,120
32,4.8,Sunny,Medium ,motorcycle ,Urban ,0.11313708498984645,17,6,130
22,4.3,Stormy,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,19,4,180
35,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,0.04242640687119446,20,5,155
35,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.15556349186105095,17,2,230
34,4.8,Sunny,Medium ,scooter ,Metropolitian ,0.08485281374238571,18,4,90
22,3.5,Sunny,Low ,motorcycle ,Metropolitian ,0.09899494936611203,23,4,165
28,4.9,Stormy,Medium ,scooter ,Metropolitian ,0.07071067811865199,17,0,120
35,3.6,Fog,Low ,motorcycle ,Urban ,0.09899494936612209,22,0,170
38,4.8,Fog,Low ,scooter ,Urban ,0.08485281374238891,0,4,85
31,5.0,Fog,Low ,motorcycle ,Metropolitian ,0.0848521066385533,22,5,140
26,5.0,Cloudy,Low ,scooter ,Metropolitian ,0.04242640687118441,22,3,50
36,4.4,Cloudy,Medium ,motorcycle ,Urban ,0.1555634918610409,17,2,155
26,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,0.04242640687119446,19,4,160
38,4.1,Fog,Jam ,scooter ,Other,0.1979898987322341,20,0,205
25,4.3,Cloudy,Medium ,scooter ,Metropolitian ,0.12727922061358088,18,1,185
25,5.0,Cloudy,High ,scooter ,Urban ,0.014142135623725625,12,3,160
30,4.7,Sandstorms,Medium ,motorcycle ,Urban ,0.1131370849898476,17,0,120
33,4.2,Cloudy,High ,scooter ,Metropolitian ,0.028284271247458786,11,2,195
39,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,0.11313708498984645,17,0,130
34,4.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.0424264068711932,20,6,140
37,4.2,Windy,Low ,motorcycle ,Metropolitian ,0.042426406871191945,22,5,150
36,4.8,Cloudy,Low ,motorcycle ,Urban ,0.04242640687119446,23,6,100
29,4.9,Fog,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,19,6,45
30,4.4,Fog,Low ,van,Metropolitian ,0.15556349186103965,22,5,175
32,5.0,Windy,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,21,6,215
21,4.8,Stormy,Low ,motorcycle ,Urban ,0.09899494936611203,22,2,65
24,4.2,Cloudy,Medium ,scooter ,Metropolitian ,0.18384776310849843,18,6,175
28,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,0.11313708498984519,19,2,125
39,4.9,Stormy,Low ,motorcycle ,Urban ,0.15556349186104046,22,0,105
21,5.0,Sandstorms,Low ,scooter ,Urban ,0.11313708498985775,22,5,55
24,4.8,Fog,Medium ,motorcycle ,Metropolitian ,0.1838477631085085,19,6,185
35,4.8,Windy,Medium ,scooter ,Metropolitian ,0.042426406871191945,17,6,145
25,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,0.11313708498984519,23,0,100
20,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,0.09899494936611203,19,4,110
23,4.7,Cloudy,Jam ,scooter ,Metropolitian ,0.09899494936612209,20,1,155
28,4.7,Fog,Low ,scooter ,Metropolitian ,0.1555634918610409,23,0,125
31,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,21,6,22
28,4.5,Sunny,Medium ,scooter ,Urban ,0.09899494936612209,18,3,80
20,3.9,Sunny,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,20,4,270
26,4.9,Stormy,Jam ,scooter ,Metropolitian ,0.1838484702166502,21,4,110
34,4.6,Sandstorms,Low ,scooter ,Metropolitian ,0.01414213562373095,10,6,130
24,4.8,Sandstorms,High ,motorcycle ,Metropolitian ,0.014142135623735673,12,2,50
35,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,0.12727922061358213,20,0,215
31,4.7,Sunny,Jam ,van,Urban ,0.04242640687119446,19,1,95
20,4.7,Sunny,Low ,motorcycle ,Urban ,0.11313708498984519,22,4,140
32,4.0,Stormy,Low ,motorcycle ,Metropolitian ,0.014141428534622264,10,3,155
25,4.7,Sunny,Medium ,scooter ,Metropolitian ,0.04242640687119446,17,4,95
29,5.0,Sandstorms,Jam ,motorcycle ,Urban ,0.042426406871191945,20,5,100
20,4.8,Sandstorms,Jam ,scooter ,Metropolitian ,0.07071067811865325,20,5,70
23,4.7,Fog,Jam ,motorcycle ,Metropolitian ,0.1979898987322341,21,0,210
33,5.0,Sunny,Medium ,scooter ,Metropolitian ,0.12727922061357083,17,2,125
24,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,21,5,80
