order_date,product_id,product_name,category,quantity
2024-03-02 08:57:40,272170,Ice Cream,Instant & Frozen Food,2
2023-10-09 12:07:11,367391,Baby Wipes,Baby Care,3
2024-08-10 17:00:09,243235,Cat Food,Pet Care,3
2023-09-07 18:30:15,760684,Rice,Grocery & Staples,3
2024-01-20 19:50:24,461804,Sugar,Grocery & Staples,2
2023-04-17 02:06:57,952168,Popcorn,Snacks & Munchies,1
2023-09-16 08:57:33,34186,Mangoes,Fruits & Vegetables,3
2023-07-30 00:48:32,451812,Pain Reliever,Pharmacy,2
2024-05-26 07:53:37,647462,Lotion,Personal Care,2
2023-07-26 10:49:54,51036,Baby Food,Baby Care,3
2024-02-21 02:16:52,432617,Baby Wipes,Baby Care,1
2023-07-02 01:45:40,525531,Dog Food,Pet Care,1
2023-12-21 22:30:21,764014,Salt,Grocery & Staples,3
2024-09-29 09:42:08,692985,Pulses,Grocery & Staples,2
2024-04-24 18:01:02,63769,Lotion,Personal Care,1
2023-11-02 14:51:51,832348,Biscuits,Snacks & Munchies,3
2024-10-02 18:07:29,256783,Pet Treats,Pet Care,3
2024-02-19 09:59:21,613942,Pet Treats,Pet Care,3
2023-04-14 21:43:40,818990,Tomatoes,Fruits & Vegetables,3
2023-12-24 17:29:37,647462,Lotion,Personal Care,1
2023-04-02 16:32:17,542300,Popcorn,Snacks & Munchies,2
2023-08-29 13:05:04,77308,Onions,Fruits & Vegetables,2
2024-10-12 11:58:44,771228,Pet Treats,Pet Care,2
2024-04-02 17:08:27,120532,Wheat Flour,Grocery & Staples,1
2023-08-24 15:58:23,847349,Potatoes,Fruits & Vegetables,2
2024-04-09 14:08:50,760684,Rice,Grocery & Staples,3
2024-04-09 02:07:11,604184,Toilet Cleaner,Household Care,3
2024-07-27 20:15:20,602241,Nuts,Snacks & Munchies,1
2023-06-26 13:17:29,349294,Onions,Fruits & Vegetables,2
2023-03-31 00:13:37,313754,Biscuits,Snacks & Munchies,3
2024-07-16 10:47:30,871592,Carrots,Fruits & Vegetables,1
2024-06-17 02:44:31,532965,Frozen Pizza,Instant & Frozen Food,1
2024-01-27 21:13:51,57405,Baby Food,Baby Care,2
2024-08-01 19:15:33,432617,Baby Wipes,Baby Care,3
2024-10-24 21:20:11,4452,Baby Wipes,Baby Care,1
2023-09-07 22:24:10,949818,Biscuits,Snacks & Munchies,1
2024-08-04 13:03:07,306177,Frozen Biryani,Instant & Frozen Food,3
2024-06-09 04:29:32,187399,Frozen Pizza,Instant & Frozen Food,1
2024-10-01 09:14:18,652118,Frozen Biryani,Instant & Frozen Food,3
2023-08-18 21:12:53,349294,Onions,Fruits & Vegetables,3
2024-08-16 13:12:40,186168,Dog Food,Pet Care,3
2023-08-25 22:40:34,764014,Salt,Grocery & Staples,2
2023-03-17 18:51:57,513199,Cola,Cold Drinks & Juices,1
2023-09-06 16:24:21,890232,Mango Drink,Cold Drinks & Juices,1
2024-10-01 01:17:29,820973,Baby Wipes,Baby Care,2
2024-09-11 23:57:55,690565,Cookies,Snacks & Munchies,3
2024-04-07 05:11:02,714999,Bread,Dairy & Breakfast,3
2023-05-07 10:21:06,337168,Eggs,Dairy & Breakfast,2
2024-06-18 15:23:30,654297,Potatoes,Fruits & Vegetables,1
2024-02-08 04:09:21,937542,Wheat Flour,Grocery & Staples,2
2024-07-11 11:40:20,606256,Frozen Biryani,Instant & Frozen Food,1
2024-09-03 22:45:37,734789,Popcorn,Snacks & Munchies,2
2024-01-18 12:45:56,291238,Chocolates,Snacks & Munchies,2
2023-06-09 12:10:20,187399,Frozen Pizza,Instant & Frozen Food,1
2023-07-22 08:32:43,114414,Vitamins,Pharmacy,3
2024-03-24 18:55:35,18035,Dish Soap,Household Care,3
2024-03-14 18:40:17,532965,Frozen Pizza,Instant & Frozen Food,2
2023-10-08 01:15:57,880510,Bread,Dairy & Breakfast,2
2024-07-22 15:22:23,435929,Toilet Cleaner,Household Care,3
2024-05-18 15:03:26,18035,Dish Soap,Household Care,2
2023-10-17 05:34:18,723678,Dog Food,Pet Care,3
2023-03-20 18:18:25,451812,Pain Reliever,Pharmacy,1
2024-08-14 06:21:10,237083,Cough Syrup,Pharmacy,2
2024-05-04 18:20:04,131937,Frozen Pizza,Instant & Frozen Food,1
2024-02-08 01:04:11,876139,Pulses,Grocery & Staples,3
2023-11-23 12:34:22,567671,Biscuits,Snacks & Munchies,2
2024-10-31 18:23:21,131136,Salt,Grocery & Staples,1
2024-06-06 14:26:05,689769,Frozen Vegetables,Instant & Frozen Food,1
2024-02-25 16:07:58,433521,Diapers,Baby Care,2
2023-09-12 08:53:53,112390,Toothpaste,Personal Care,1
2024-03-11 12:32:17,760828,Pet Treats,Pet Care,3
2023-04-15 20:02:46,837480,Cough Syrup,Pharmacy,2
2024-11-02 08:51:51,26060,Vitamins,Pharmacy,3
2024-10-10 19:27:15,34186,Mangoes,Fruits & Vegetables,1
2024-02-08 07:35:10,837480,Cough Syrup,Pharmacy,2
2023-10-02 16:46:07,516376,Onions,Fruits & Vegetables,3
2024-04-26 02:03:57,812607,Potatoes,Fruits & Vegetables,1
2023-10-28 16:01:12,60619,Iced Tea,Cold Drinks & Juices,1
2023-10-15 20:26:10,585299,Pet Treats,Pet Care,1
2024-04-07 02:34:51,317242,Pulses,Grocery & Staples,3
2024-03-25 01:29:32,589812,Detergent,Household Care,2
2023-07-21 00:30:42,557908,Vitamins,Pharmacy,3
2024-08-06 06:44:30,473929,Carrots,Fruits & Vegetables,1
2023-07-12 09:11:08,243235,Cat Food,Pet Care,1
2023-06-29 04:47:55,679321,Cola,Cold Drinks & Juices,1
2023-11-22 13:01:16,448752,Toilet Cleaner,Household Care,3
2023-09-28 14:29:27,319388,Orange Juice,Cold Drinks & Juices,2
2023-05-24 15:21:07,679284,Cough Syrup,Pharmacy,1
2023-06-15 10:25:23,681063,Mango Drink,Cold Drinks & Juices,2
2024-07-10 08:10:58,839170,Curd,Dairy & Breakfast,2
2023-07-23 07:24:40,832348,Biscuits,Snacks & Munchies,3
2024-08-07 00:05:21,623234,Frozen Biryani,Instant & Frozen Food,3
2023-05-06 23:07:29,880510,Bread,Dairy & Breakfast,1
2023-11-24 13:24:41,337168,Eggs,Dairy & Breakfast,1
2024-05-02 21:28:42,993331,Pulses,Grocery & Staples,1
2024-08-04 15:09:28,807452,Pulses,Grocery & Staples,3
2024-09-12 21:42:22,284460,Potatoes,Fruits & Vegetables,1
2024-02-06 05:53:02,492958,Lotion,Personal Care,2
2023-05-08 06:18:49,51036,Baby Food,Baby Care,2
2023-08-22 07:49:07,451933,Wheat Flour,Grocery & Staples,3
2023-05-05 00:35:33,154179,Pain Reliever,Pharmacy,2
2024-05-05 09:52:12,137909,Cough Syrup,Pharmacy,2
2024-01-05 02:05:57,927651,Baby Wipes,Baby Care,2
2024-04-22 06:03:15,154179,Pain Reliever,Pharmacy,1
2024-03-29 20:09:02,264803,Vitamins,Pharmacy,3
2024-06-17 21:03:29,256051,Lotion,Personal Care,1
2024-03-13 09:54:17,589812,Detergent,Household Care,2
2024-07-12 13:13:16,961614,Chocolates,Snacks & Munchies,1
2023-09-22 09:53:14,723678,Dog Food,Pet Care,3
2024-06-10 14:24:22,993331,Pulses,Grocery & Staples,2
2023-05-29 04:05:50,136533,Eggs,Dairy & Breakfast,2
2024-04-14 08:14:14,689769,Frozen Vegetables,Instant & Frozen Food,2
2024-01-08 07:33:48,853932,Baby Wipes,Baby Care,1
2024-03-21 11:14:24,120385,Pet Treats,Pet Care,3
2023-03-29 14:40:35,589812,Detergent,Household Care,1
2023-06-07 13:30:04,4452,Baby Wipes,Baby Care,2
2023-10-13 23:38:34,382511,Butter,Dairy & Breakfast,3
2023-05-19 13:35:25,833557,Cereal,Dairy & Breakfast,1
2023-05-14 07:57:31,91670,Dish Soap,Household Care,3
2023-11-10 05:31:21,365133,Dish Soap,Household Care,2
2023-10-28 06:44:45,807452,Pulses,Grocery & Staples,2
2024-09-08 20:08:07,217710,Eggs,Dairy & Breakfast,2
2024-07-01 00:54:01,82484,Baby Food,Baby Care,2
2024-04-03 13:29:54,376447,Butter,Dairy & Breakfast,1
2024-04-23 16:11:59,11422,Potatoes,Fruits & Vegetables,2
2024-01-22 19:05:23,361361,Biscuits,Snacks & Munchies,3
2024-08-29 01:39:23,673058,Cough Syrup,Pharmacy,3
2024-06-08 17:07:02,18035,Dish Soap,Household Care,2
2024-06-28 16:56:00,689769,Frozen Vegetables,Instant & Frozen Food,1
2024-06-26 16:29:40,228286,Cola,Cold Drinks & Juices,3
2024-03-22 08:24:49,647462,Lotion,Personal Care,1
2023-10-03 16:06:50,222892,Tomatoes,Fruits & Vegetables,3
2023-03-21 19:45:16,385113,Lotion,Personal Care,3
2023-03-22 02:45:18,563740,Chips,Snacks & Munchies,2
2023-03-24 06:16:52,52729,Cat Food,Pet Care,1
2024-01-09 19:29:32,721521,Rice,Grocery & Staples,2
2024-04-26 20:38:36,305754,Frozen Vegetables,Instant & Frozen Food,2
2023-04-03 23:28:44,63769,Lotion,Personal Care,2
2023-07-06 21:46:44,965755,Bananas,Fruits & Vegetables,1
2023-08-30 07:00:43,171602,Cola,Cold Drinks & Juices,2
2023-05-22 11:53:45,589812,Detergent,Household Care,3
2023-12-28 16:43:38,123983,Cough Syrup,Pharmacy,3
2024-01-10 15:19:09,818990,Tomatoes,Fruits & Vegetables,2
2023-07-05 12:19:11,891833,Curd,Dairy & Breakfast,2
2023-07-09 14:00:48,962591,Orange Juice,Cold Drinks & Juices,1
2024-05-26 05:24:47,77308,Onions,Fruits & Vegetables,1
2023-12-04 19:19:13,968887,Dish Soap,Household Care,3
2024-06-20 08:47:21,820973,Baby Wipes,Baby Care,3
2023-03-16 08:10:44,9436,Toothpaste,Personal Care,2
2024-04-15 02:48:52,764014,Salt,Grocery & Staples,3
2024-01-29 10:54:13,123983,Cough Syrup,Pharmacy,3
2024-09-30 01:43:49,803607,Soap,Personal Care,1
2023-09-22 12:58:20,927651,Baby Wipes,Baby Care,1
2024-09-20 13:30:47,707935,Cat Food,Pet Care,1
2024-03-15 13:35:58,953175,Baby Food,Baby Care,3
2023-05-04 19:19:43,883013,Eggs,Dairy & Breakfast,3
2024-03-03 12:48:19,833557,Cereal,Dairy & Breakfast,2
2023-07-11 03:03:24,107548,Cola,Cold Drinks & Juices,2
2024-01-16 06:50:16,532965,Frozen Pizza,Instant & Frozen Food,2
2023-08-04 18:34:57,140489,Soap,Personal Care,3
2024-03-08 20:39:16,764014,Salt,Grocery & Staples,2
2024-03-24 14:45:54,144124,Detergent,Household Care,2
2023-11-02 02:43:47,264803,Vitamins,Pharmacy,2
2024-06-13 02:17:05,243235,Cat Food,Pet Care,2
2023-07-16 02:33:21,672059,Toothpaste,Personal Care,3
2024-02-04 16:12:37,677542,Toilet Cleaner,Household Care,1
2024-03-13 05:17:39,15314,Cheese,Dairy & Breakfast,1
2023-06-09 13:18:53,706112,Vitamins,Pharmacy,3
2023-04-01 09:22:52,4452,Baby Wipes,Baby Care,3
2024-07-14 08:42:33,365132,Instant Noodles,Instant & Frozen Food,3
2024-08-27 20:15:26,951463,Pet Treats,Pet Care,2
2023-04-09 08:22:53,871592,Carrots,Fruits & Vegetables,2
2024-06-08 11:59:34,77308,Onions,Fruits & Vegetables,3
2023-05-01 16:36:35,171602,Cola,Cold Drinks & Juices,3
2023-09-20 01:05:39,798639,Eggs,Dairy & Breakfast,3
2024-08-15 02:54:26,968887,Dish Soap,Household Care,3
2023-08-04 09:15:27,820541,Toilet Cleaner,Household Care,2
2023-11-11 15:50:53,700048,Dish Soap,Household Care,3
2023-09-24 14:15:04,435929,Toilet Cleaner,Household Care,1
2023-07-02 06:49:46,140489,Soap,Personal Care,3
2024-01-19 09:50:36,336847,Toilet Cleaner,Household Care,2
2024-04-03 20:29:42,913428,Pet Treats,Pet Care,3
2023-10-16 05:38:38,712307,Orange Juice,Cold Drinks & Juices,2
2023-09-06 11:49:56,712003,Cola,Cold Drinks & Juices,1
2024-07-28 07:37:08,365133,Dish Soap,Household Care,2
2023-08-12 06:32:49,615545,Soap,Personal Care,1
2024-08-28 23:22:09,305754,Frozen Vegetables,Instant & Frozen Food,1
2024-01-23 19:23:23,540618,Popcorn,Snacks & Munchies,3
2024-04-05 09:50:05,136533,Eggs,Dairy & Breakfast,2
2024-09-11 00:18:18,490602,Sugar,Grocery & Staples,2
2023-10-14 17:48:54,712307,Orange Juice,Cold Drinks & Juices,3
2023-06-12 05:44:25,833557,Cereal,Dairy & Breakfast,1
2024-01-25 17:54:37,365132,Instant Noodles,Instant & Frozen Food,1
2024-02-12 06:56:34,970529,Diapers,Baby Care,2
2023-10-08 07:25:22,673058,Cough Syrup,Pharmacy,3
2023-06-23 08:12:16,557908,Vitamins,Pharmacy,1
2023-06-10 01:44:16,700048,Dish Soap,Household Care,1
2024-03-13 21:43:46,652118,Frozen Biryani,Instant & Frozen Food,1
2024-06-26 12:36:19,107548,Cola,Cold Drinks & Juices,2
2023-12-19 20:18:46,901144,Sugar,Grocery & Staples,3
2024-06-01 21:54:06,563740,Chips,Snacks & Munchies,2
2023-07-07 23:42:08,51036,Baby Food,Baby Care,3
2024-03-07 12:50:53,652118,Frozen Biryani,Instant & Frozen Food,3
2023-04-29 18:14:35,63769,Lotion,Personal Care,2
2023-11-03 09:38:26,537274,Pet Treats,Pet Care,2
2024-06-29 02:58:57,365133,Dish Soap,Household Care,3
2023-05-03 14:54:29,34200,Lotion,Personal Care,3
2023-04-06 14:27:46,89084,Milk,Dairy & Breakfast,3
2023-11-15 04:16:13,969851,Frozen Vegetables,Instant & Frozen Food,2
2024-01-24 17:33:29,954722,Ice Cream,Instant & Frozen Food,3
2023-09-01 04:15:52,623234,Frozen Biryani,Instant & Frozen Food,3
2023-07-14 01:58:44,679284,Cough Syrup,Pharmacy,3
2024-05-27 19:16:33,784673,Dog Food,Pet Care,1
2024-07-17 18:55:41,6405,Baby Food,Baby Care,3
2023-03-27 11:28:42,962591,Orange Juice,Cold Drinks & Juices,3
2024-04-18 13:28:11,712307,Orange Juice,Cold Drinks & Juices,2
2024-04-19 19:38:25,425341,Pet Treats,Pet Care,3
2024-06-27 05:10:48,600767,Toothpaste,Personal Care,1
2023-05-04 18:35:27,329351,Cheese,Dairy & Breakfast,2
2023-06-08 22:26:55,927651,Baby Wipes,Baby Care,1
2023-11-22 08:33:47,762527,Biscuits,Snacks & Munchies,3
2024-02-10 11:44:52,542300,Popcorn,Snacks & Munchies,3
2024-05-04 16:33:12,473929,Carrots,Fruits & Vegetables,1
2024-02-22 01:21:53,642612,Pet Treats,Pet Care,1
2024-03-26 04:58:36,144124,Detergent,Household Care,2
2024-06-02 00:20:24,807452,Pulses,Grocery & Staples,2
2023-06-10 23:54:52,962591,Orange Juice,Cold Drinks & Juices,1
2023-09-08 14:24:07,500633,Cereal,Dairy & Breakfast,1
2024-01-17 05:28:00,820541,Toilet Cleaner,Household Care,3
2023-08-25 10:14:30,606256,Frozen Biryani,Instant & Frozen Food,2
2024-01-08 21:14:32,945635,Pulses,Grocery & Staples,2
2024-10-30 16:37:32,490939,Lotion,Personal Care,1
2023-08-06 05:36:59,478531,Carrots,Fruits & Vegetables,1
2023-07-27 14:54:16,222892,Tomatoes,Fruits & Vegetables,3
2024-09-17 05:59:27,704868,Detergent,Household Care,2
2024-01-06 07:43:13,328457,Mango Drink,Cold Drinks & Juices,1
2024-07-24 07:21:55,888807,Bread,Dairy & Breakfast,3
2024-10-31 07:17:51,264803,Vitamins,Pharmacy,2
2024-05-06 11:58:12,714999,Bread,Dairy & Breakfast,2
2023-10-28 09:34:39,228286,Cola,Cold Drinks & Juices,3
2024-09-03 04:50:19,647462,Lotion,Personal Care,2
2023-10-24 12:09:46,336847,Toilet Cleaner,Household Care,1
2024-05-27 13:54:56,18035,Dish Soap,Household Care,1
2024-05-19 02:21:08,228286,Cola,Cold Drinks & Juices,2
2024-01-10 07:54:01,942001,Cat Food,Pet Care,1
2024-01-20 20:37:11,89084,Milk,Dairy & Breakfast,1
2023-04-21 00:24:45,563740,Chips,Snacks & Munchies,1
2024-01-08 03:21:32,564692,Cat Food,Pet Care,3
2024-08-02 18:00:51,112390,Toothpaste,Personal Care,2
2023-05-23 01:52:56,378287,Lemonade,Cold Drinks & Juices,3
2024-01-26 22:01:18,41853,Curd,Dairy & Breakfast,1
2024-01-25 01:04:27,366066,Soap,Personal Care,2
2024-04-18 13:18:14,890623,Onions,Fruits & Vegetables,1
2023-03-30 05:26:58,481843,Chocolates,Snacks & Munchies,2
2024-07-19 22:39:09,888807,Bread,Dairy & Breakfast,1
2024-10-15 13:14:58,880510,Bread,Dairy & Breakfast,1
2024-01-12 16:56:03,747801,Toilet Cleaner,Household Care,1
2024-10-04 03:41:44,219598,Shampoo,Personal Care,1
2023-06-03 06:52:14,397973,Bananas,Fruits & Vegetables,2
2023-07-06 03:33:08,34200,Lotion,Personal Care,1
2024-04-17 01:23:52,690565,Cookies,Snacks & Munchies,1
2024-07-06 00:10:31,644847,Salt,Grocery & Staples,1
2024-02-27 02:32:38,762527,Biscuits,Snacks & Munchies,1
2023-09-05 23:05:17,367391,Baby Wipes,Baby Care,3
2023-08-09 22:14:42,901144,Sugar,Grocery & Staples,1
2024-07-08 14:00:52,146840,Bread,Dairy & Breakfast,3
2023-08-05 07:22:21,739534,Toilet Cleaner,Household Care,2
2023-11-06 23:08:27,317242,Pulses,Grocery & Staples,3
2023-07-23 19:21:30,366066,Soap,Personal Care,2
2023-05-04 00:13:04,953175,Baby Food,Baby Care,3
2023-08-20 19:02:24,890232,Mango Drink,Cold Drinks & Juices,3
2024-03-06 11:57:35,847349,Potatoes,Fruits & Vegetables,1
2024-01-13 01:41:40,256783,Pet Treats,Pet Care,1
2023-10-30 20:00:38,11422,Potatoes,Fruits & Vegetables,3
2024-02-24 12:40:18,336847,Toilet Cleaner,Household Care,2
2024-10-05 17:21:33,871592,Carrots,Fruits & Vegetables,1
2023-06-23 09:33:06,707935,Cat Food,Pet Care,2
2023-06-18 15:12:00,537274,Pet Treats,Pet Care,3
2024-10-12 10:36:00,784827,Baby Wipes,Baby Care,1
2023-06-02 22:03:32,949818,Biscuits,Snacks & Munchies,2
2024-07-22 09:39:46,723678,Dog Food,Pet Care,3
2024-01-19 09:04:09,336847,Toilet Cleaner,Household Care,1
2023-11-25 17:44:31,91670,Dish Soap,Household Care,1
2023-04-21 18:43:44,6405,Baby Food,Baby Care,1
2023-08-19 14:41:57,291238,Chocolates,Snacks & Munchies,1
2024-05-21 02:04:06,327290,Sugar,Grocery & Staples,2
2024-08-27 07:17:45,890623,Onions,Fruits & Vegetables,2
2024-08-17 11:54:42,760828,Pet Treats,Pet Care,3
2024-02-16 21:33:40,461804,Sugar,Grocery & Staples,1
2024-10-19 15:37:39,654297,Potatoes,Fruits & Vegetables,3
2023-08-08 10:47:04,992178,Pain Reliever,Pharmacy,2
2024-01-15 09:32:36,228286,Cola,Cold Drinks & Juices,1
2024-01-03 04:02:09,961614,Chocolates,Snacks & Munchies,3
2024-09-19 17:04:31,968887,Dish Soap,Household Care,2
2023-10-20 20:14:01,94225,Toilet Cleaner,Household Care,3
2024-03-23 19:38:44,349294,Onions,Fruits & Vegetables,1
2023-07-13 01:07:54,313754,Biscuits,Snacks & Munchies,2
2024-10-25 23:30:56,51036,Baby Food,Baby Care,3
2023-06-26 21:13:15,673058,Cough Syrup,Pharmacy,2
2024-04-21 13:15:43,34186,Mangoes,Fruits & Vegetables,1
2024-06-06 13:14:56,365132,Instant Noodles,Instant & Frozen Food,3
2023-12-29 19:19:39,654623,Chips,Snacks & Munchies,2
2023-08-18 11:32:57,118820,Iced Tea,Cold Drinks & Juices,3
2024-04-05 03:00:07,767398,Dish Soap,Household Care,2
2023-05-05 14:12:39,848226,Tomatoes,Fruits & Vegetables,3
2023-09-20 00:43:50,652118,Frozen Biryani,Instant & Frozen Food,1
2023-08-29 20:55:54,455083,Butter,Dairy & Breakfast,1
2023-08-28 04:52:58,194682,Iced Tea,Cold Drinks & Juices,3
2024-02-10 08:25:16,993331,Pulses,Grocery & Staples,2
2024-03-11 21:02:51,131748,Dog Food,Pet Care,1
2024-09-08 15:54:50,461804,Sugar,Grocery & Staples,1
2024-04-27 17:40:20,440875,Baby Wipes,Baby Care,2
2024-09-25 11:15:52,704868,Detergent,Household Care,3
2023-06-22 02:54:54,89084,Milk,Dairy & Breakfast,2
2023-12-18 12:09:20,137909,Cough Syrup,Pharmacy,1
2024-11-03 10:59:49,94225,Toilet Cleaner,Household Care,2
2023-06-04 21:10:12,890232,Mango Drink,Cold Drinks & Juices,3
2024-08-09 21:38:00,961614,Chocolates,Snacks & Munchies,3
2023-09-06 13:44:20,540618,Popcorn,Snacks & Munchies,1
2024-10-17 07:38:55,557908,Vitamins,Pharmacy,3
2023-11-27 21:06:51,880510,Bread,Dairy & Breakfast,1
2023-06-19 12:32:50,930284,Baby Food,Baby Care,1
2024-02-27 00:21:45,137909,Cough Syrup,Pharmacy,3
2024-03-03 20:35:10,927651,Baby Wipes,Baby Care,1
2023-11-01 02:22:55,832348,Biscuits,Snacks & Munchies,1
2024-05-13 05:20:17,564692,Cat Food,Pet Care,1
2023-08-26 02:57:43,818990,Tomatoes,Fruits & Vegetables,2
2024-07-06 11:07:05,689769,Frozen Vegetables,Instant & Frozen Food,2
2024-09-16 08:29:24,721521,Rice,Grocery & Staples,2
2023-12-17 09:36:04,851978,Vitamins,Pharmacy,3
2024-07-10 13:12:50,473647,Toothpaste,Personal Care,3
2024-06-28 12:35:57,847349,Potatoes,Fruits & Vegetables,1
2024-04-16 04:39:11,487065,Chips,Snacks & Munchies,1
2023-09-26 01:35:06,673058,Cough Syrup,Pharmacy,1
2023-06-26 11:26:10,287070,Wheat Flour,Grocery & Staples,3
2023-11-25 02:41:53,723678,Dog Food,Pet Care,2
2024-02-22 13:49:28,563740,Chips,Snacks & Munchies,3
2023-12-03 23:53:09,807452,Pulses,Grocery & Staples,2
2023-12-17 20:04:17,965755,Bananas,Fruits & Vegetables,1
2024-05-25 05:39:22,700048,Dish Soap,Household Care,1
2024-10-21 09:29:41,942001,Cat Food,Pet Care,3
2023-08-18 00:01:18,820541,Toilet Cleaner,Household Care,1
2024-08-30 16:40:12,654623,Chips,Snacks & Munchies,3
2023-09-14 01:54:24,741341,Eggs,Dairy & Breakfast,3
2024-03-23 03:57:00,799688,Lotion,Personal Care,3
2024-09-07 07:00:44,52729,Cat Food,Pet Care,3
2024-08-07 04:29:32,473929,Carrots,Fruits & Vegetables,2
2023-06-13 14:39:57,53833,Rice,Grocery & Staples,2
2023-05-12 22:06:22,721521,Rice,Grocery & Staples,2
2024-06-29 22:21:03,654623,Chips,Snacks & Munchies,3
2023-11-22 08:49:51,952168,Popcorn,Snacks & Munchies,3
2024-10-15 19:30:03,256783,Pet Treats,Pet Care,3
2023-07-06 08:47:05,440875,Baby Wipes,Baby Care,1
2024-04-19 18:35:27,820973,Baby Wipes,Baby Care,3
2023-12-12 08:29:51,492958,Lotion,Personal Care,2
2023-09-02 05:01:17,397973,Bananas,Fruits & Vegetables,3
2023-07-11 09:54:59,243235,Cat Food,Pet Care,3
2024-04-28 13:19:13,313754,Biscuits,Snacks & Munchies,3
2024-03-11 12:09:24,894539,Dish Soap,Household Care,3
2023-10-09 05:03:34,677542,Toilet Cleaner,Household Care,2
2024-09-04 00:42:32,820973,Baby Wipes,Baby Care,2
2024-01-18 19:28:33,692985,Pulses,Grocery & Staples,2
2023-05-11 05:34:09,451812,Pain Reliever,Pharmacy,3
2024-10-05 05:59:07,709916,Detergent,Household Care,3
2023-05-05 22:17:54,490939,Lotion,Personal Care,1
2024-01-25 10:03:18,818522,Cheese,Dairy & Breakfast,3
2024-06-08 13:32:21,56589,Vitamins,Pharmacy,3
2024-03-15 00:40:28,319388,Orange Juice,Cold Drinks & Juices,3
2024-04-07 09:13:19,602241,Nuts,Snacks & Munchies,3
2024-10-11 00:49:10,82484,Baby Food,Baby Care,2
2024-03-08 04:32:20,57405,Baby Food,Baby Care,1
2024-05-08 19:31:11,440875,Baby Wipes,Baby Care,1
2024-05-29 22:09:17,969851,Frozen Vegetables,Instant & Frozen Food,1
2024-10-25 23:31:21,952168,Popcorn,Snacks & Munchies,1
2024-03-27 00:21:11,853932,Baby Wipes,Baby Care,3
2023-04-10 21:05:09,673058,Cough Syrup,Pharmacy,2
2023-04-11 06:16:55,34186,Mangoes,Fruits & Vegetables,3
2023-05-06 05:42:40,552883,Potatoes,Fruits & Vegetables,3
2023-05-31 22:19:27,771228,Pet Treats,Pet Care,1
2024-10-15 17:45:27,60619,Iced Tea,Cold Drinks & Juices,1
2024-08-15 00:01:13,491314,Ice Cream,Instant & Frozen Food,3
2023-08-18 00:38:42,970529,Diapers,Baby Care,1
2024-07-03 08:33:55,425341,Pet Treats,Pet Care,3
2023-05-08 17:23:01,240179,Cough Syrup,Pharmacy,3
2023-07-27 06:22:38,367391,Baby Wipes,Baby Care,2
2024-01-22 03:06:25,217710,Eggs,Dairy & Breakfast,1
2024-09-11 14:29:55,853932,Baby Wipes,Baby Care,3
2024-06-05 03:37:45,33955,Frozen Pizza,Instant & Frozen Food,2
2024-09-26 15:13:34,661577,Cat Food,Pet Care,3
2024-01-30 00:32:25,820973,Baby Wipes,Baby Care,1
2023-10-09 16:29:24,432617,Baby Wipes,Baby Care,2
2023-06-05 07:14:36,449106,Soap,Personal Care,2
2024-06-26 22:03:35,721521,Rice,Grocery & Staples,3
2023-11-03 10:06:42,186168,Dog Food,Pet Care,1
2024-01-14 01:21:07,243235,Cat Food,Pet Care,1
2024-03-09 06:15:43,883013,Eggs,Dairy & Breakfast,3
2024-02-25 12:46:11,604184,Toilet Cleaner,Household Care,2
2023-11-03 22:42:39,721521,Rice,Grocery & Staples,2
2024-01-01 09:56:45,324809,Bread,Dairy & Breakfast,2
2023-05-08 15:47:46,832348,Biscuits,Snacks & Munchies,2
2024-04-13 17:15:30,681063,Mango Drink,Cold Drinks & Juices,1
2023-12-07 04:19:20,764014,Salt,Grocery & Staples,1
2023-05-05 21:23:44,237083,Cough Syrup,Pharmacy,2
2024-03-16 19:24:52,993331,Pulses,Grocery & Staples,1
2023-06-07 05:18:44,449106,Soap,Personal Care,3
2023-08-08 06:00:23,642612,Pet Treats,Pet Care,1
2024-06-21 09:02:00,33955,Frozen Pizza,Instant & Frozen Food,2
