Agent_Age,Agent_Rating,distance,Delivery_Time,Weather,Traffic,Vehicle,Area,weekday,temperature_C,traffic_congestion_index,precipitation_mm,weather_condition,season,peak_hour,delayed
30,4.9,0.1272792206135708,150,Fog,Medium,motorcycle ,Metropolitian ,0,0.6,79,8.7,Storm,Summer,0,1
36,4.8,0.1838477631085009,180,Clear,Medium,motorcycle ,Metropolitian ,0,22.2,3,13.8,Rain,Summer,0,1
36,4.4,0.1979898987322341,185,Clear,Medium,motorcycle ,Metropolitian ,0,24.9,30,11.4,Storm,Summer,1,1
26,4.7,0.1979898987322341,215,Fog,Medium,motorcycle ,Metropolitian ,0,-0.4,12,8.6,Cloudy,Autumn,1,1
30,4.6,0.1555634918610396,145,Clear,Medium,scooter ,Other,0,4.1,26,16.4,Rain,Autumn,0,1
20,4.8,0.0424264068711928,125,Clear,Medium,scooter ,Metropolitian ,0,-1.0,58,15.9,Rain,Summer,0,1
33,4.7,0.0707106781186532,75,Clear,Medium,van,Urban ,0,12.3,64,14.6,Cloudy,Winter,0,1
34,4.0,0.1272792206135808,195,Clear,Medium,motorcycle ,Metropolitian ,0,0.0,63,1.5,Fog,Winter,1,1
36,4.6,0.1131370849898477,100,Clear,Medium,motorcycle ,Metropolitian ,0,12.5,24,15.9,Fog,Winter,0,1
33,4.6,0.0282842712474612,75,Clear,Medium,motorcycle ,Metropolitian ,0,24.3,36,18.4,Fog,Autumn,0,1
22,4.8,0.1555634918610396,80,Clear,Medium,motorcycle ,Metropolitian ,0,22.3,74,1.2,Storm,Autumn,1,1
38,4.7,0.0141421356237331,95,Clear,Medium,scooter ,Metropolitian ,0,6.2,72,8.0,Cloudy,Autumn,1,1
27,4.9,0.1131370849898464,100,Clear,Medium,scooter ,Metropolitian ,0,22.0,70,19.8,Rain,Autumn,0,1
32,4.8,0.098994949366112,125,Clear,Medium,scooter ,Metropolitian ,0,32.1,13,12.0,Rain,Summer,0,1
26,4.8,0.1131370849898464,215,Fog,Medium,motorcycle ,Metropolitian ,0,8.9,93,10.3,Rain,Autumn,0,1
29,4.5,0.1838477631085085,75,Clear,Medium,motorcycle ,Urban ,0,8.2,23,3.5,Storm,Summer,0,1
31,4.5,0.1131370849898464,145,Clear,Medium,motorcycle ,Urban ,0,17.9,66,11.3,Storm,Winter,1,1
28,4.6,0.0565685424949301,70,Clear,Medium,motorcycle ,Metropolitian ,0,4.8,47,8.8,Snow,Summer,0,1
21,4.8,0.0848528137423864,55,Clear,Medium,motorcycle ,Metropolitian ,0,21.1,90,2.5,Fog,Winter,0,1
21,4.0,0.0707106781186519,95,Clear,Medium,motorcycle ,Metropolitian ,0,28.3,64,9.3,Snow,Autumn,1,1
30,4.9,0.1131370849898476,145,Clear,Medium,motorcycle ,Metropolitian ,0,13.4,37,3.3,Snow,Winter,0,1
29,4.7,0.0565685424949276,55,Fog,Medium,motorcycle ,Urban ,0,22.2,89,14.6,Storm,Winter,0,1
20,4.8,0.0141421356237256,70,Clear,Medium,motorcycle ,Metropolitian ,0,21.1,69,19.5,Fog,Summer,0,1
28,5.0,0.1272792206135808,75,Clear,Medium,motorcycle ,Urban ,0,-3.5,58,9.4,Fog,Winter,1,1
25,4.7,0.098994949366112,16,Clear,Medium,motorcycle ,Metropolitian ,0,2.3,11,12.6,Rain,Spring,0,0
38,4.8,0.0282842712474688,100,Clear,Medium,motorcycle ,Metropolitian ,0,30.7,53,8.6,Storm,Winter,0,1
39,4.9,0.0424264068711919,130,Clear,Medium,motorcycle ,Metropolitian ,0,32.6,50,2.8,Fog,Autumn,0,1
26,4.9,0.0848528137423889,130,Clear,Medium,scooter ,Metropolitian ,0,26.2,37,19.4,Snow,Winter,1,1
33,4.4,0.098994949366122,215,Clear,Medium,motorcycle ,Urban ,0,31.8,45,2.6,Cloudy,Spring,0,1
24,4.6,0.0848528137423763,125,Clear,Medium,motorcycle ,Urban ,0,7.2,98,2.2,Cloudy,Summer,0,1
24,4.9,0.0565685424949188,140,Clear,Medium,motorcycle ,Metropolitian ,0,4.9,9,9.2,Storm,Winter,1,1
33,4.5,0.1272792206135808,85,Clear,Medium,scooter ,Metropolitian ,0,10.4,8,13.2,Rain,Spring,1,1
35,4.2,0.1272792206135808,220,Clear,Medium,motorcycle ,Metropolitian ,0,-2.8,86,7.1,Rain,Autumn,1,1
27,4.2,0.1272792206135808,165,Clear,Medium,motorcycle ,Metropolitian ,0,27.4,93,3.9,Fog,Autumn,0,1
29,4.5,0.0424264068711932,75,Clear,Medium,motorcycle ,Metropolitian ,0,34.4,51,16.4,Storm,Summer,1,1
34,4.7,0.1838477631085009,135,Clear,Medium,scooter ,Metropolitian ,0,28.0,50,7.3,Cloudy,Autumn,0,1
20,4.7,0.0282842712474688,25,Fog,Medium,scooter ,Metropolitian ,0,17.2,21,3.9,Snow,Spring,0,0
29,4.8,0.0565685424949175,90,Clear,Medium,motorcycle ,Metropolitian ,0,6.8,72,7.3,Fog,Winter,0,1
22,4.9,0.0848528137423864,105,Clear,Medium,scooter ,Metropolitian ,0,2.9,82,4.3,Snow,Spring,0,1
35,4.9,0.098994949366122,53,Fog,Medium,motorcycle ,Metropolitian ,0,9.6,71,10.4,Fog,Summer,0,1
32,4.4,0.1555634918610409,210,Clear,Medium,motorcycle ,Metropolitian ,0,21.7,67,13.4,Clear,Winter,0,1
28,4.9,0.1555634918610396,100,Clear,Medium,motorcycle ,Metropolitian ,0,12.9,4,16.0,Snow,Spring,1,1
30,4.7,0.1838477631084984,145,Clear,Medium,scooter ,Metropolitian ,0,32.4,82,4.6,Storm,Summer,0,1
22,4.7,0.1555634918610409,75,Clear,Medium,scooter ,Urban ,0,29.2,81,3.3,Snow,Summer,0,1
36,4.7,0.0707106781186519,150,Clear,Medium,motorcycle ,Metropolitian ,0,-0.9,28,0.4,Snow,Winter,0,1
23,4.8,0.1838477631084984,28,Clear,Medium,motorcycle ,Metropolitian ,0,0.3,82,4.6,Fog,Winter,1,0
22,4.8,0.0282842712474587,19,Clear,Medium,motorcycle ,Other,0,22.0,5,0.5,Cloudy,Autumn,0,0
29,4.5,0.1838477631085085,75,Clear,Medium,motorcycle ,Metropolitian ,0,4.2,68,6.9,Clear,Autumn,0,1
34,4.9,0.1555634918610396,250,Clear,Medium,motorcycle ,Urban ,0,26.6,57,2.9,Snow,Winter,0,1
38,4.1,0.0141421356237243,205,Clear,Medium,motorcycle ,Metropolitian ,0,18.7,42,11.6,Cloudy,Autumn,1,1
35,5.0,0.0989949493661166,185,Clear,Medium,motorcycle ,Metropolitian ,0,4.2,68,7.7,Rain,Winter,0,1
38,4.7,0.0848528137423857,140,Fog,Medium,scooter ,Metropolitian ,0,14.1,71,1.9,Clear,Autumn,0,1
32,4.3,0.098994949366122,175,Fog,Medium,scooter ,Metropolitian ,0,11.2,90,8.0,Clear,Spring,0,1
20,4.5,0.098994949366112,135,Clear,Medium,motorcycle ,Metropolitian ,0,29.9,36,4.2,Fog,Summer,1,1
25,4.9,0.1131370849898464,215,Clear,Medium,motorcycle ,Metropolitian ,0,-3.7,57,13.6,Snow,Winter,0,1
29,4.5,0.0848528137423889,60,Clear,Medium,scooter ,Other,0,30.8,36,7.3,Rain,Winter,0,1
32,4.7,54.39024909417731,155,Clear,Medium,scooter ,Metropolitian ,0,21.1,81,2.9,Fog,Winter,0,1
39,4.1,0.1838477631085023,195,Fog,Medium,motorcycle ,Metropolitian ,0,24.5,25,7.0,Storm,Spring,1,1
31,4.4,0.1555634918610396,235,Clear,Medium,motorcycle ,Urban ,0,-4.9,41,4.5,Cloudy,Summer,0,1
37,4.5,0.0707106781186532,130,Clear,Medium,motorcycle ,Urban ,0,20.1,15,15.9,Cloudy,Autumn,0,1
36,4.9,0.1272792206135808,155,Fog,Medium,van,Metropolitian ,0,18.5,21,19.7,Fog,Autumn,0,1
37,3.8,0.1979898987322341,210,Clear,Medium,motorcycle ,Metropolitian ,0,16.5,22,0.5,Cloudy,Summer,0,1
38,4.9,0.0565685424949175,125,Fog,Medium,scooter ,Metropolitian ,0,26.4,46,13.8,Snow,Autumn,0,1
37,4.4,0.1131370849898477,195,Clear,Medium,motorcycle ,Metropolitian ,0,17.2,66,5.3,Cloudy,Winter,0,1
21,4.9,0.1272792206135808,105,Clear,Medium,scooter ,Other,0,29.3,2,1.3,Snow,Summer,1,1
35,4.9,0.0424264068711919,90,Clear,Medium,van,Metropolitian ,0,4.3,11,0.3,Storm,Spring,0,1
22,4.8,0.1272792206135708,110,Clear,Medium,scooter ,Urban ,0,27.2,22,17.6,Rain,Summer,1,1
28,4.8,0.0282842712474688,115,Clear,Medium,motorcycle ,Metropolitian ,0,2.2,10,7.1,Clear,Winter,0,1
39,4.0,0.1838477631085097,240,Clear,Medium,motorcycle ,Metropolitian ,0,27.5,51,19.9,Fog,Summer,1,1
29,4.5,0.1131370849898464,65,Clear,Medium,scooter ,Urban ,0,32.6,49,8.8,Fog,Spring,0,1
39,4.6,0.0282842712474688,160,Clear,Medium,motorcycle ,Metropolitian ,0,8.4,56,3.8,Snow,Spring,0,1
25,4.9,0.1838477631084984,80,Clear,Medium,van,Urban ,0,16.2,63,15.5,Storm,Summer,0,1
34,5.0,0.0424264068711932,95,Fog,Medium,van,Urban ,0,21.3,45,18.5,Storm,Summer,1,1
22,4.8,0.0282842712474688,90,Clear,Medium,motorcycle ,Metropolitian ,0,-1.8,28,16.3,Clear,Autumn,1,1
27,5.0,0.098994949366112,135,Clear,Medium,motorcycle ,Metropolitian ,0,14.8,69,14.9,Rain,Autumn,0,1
28,4.5,0.098994949366112,125,Clear,Medium,motorcycle ,Urban ,0,9.4,45,6.7,Fog,Winter,0,1
32,5.0,0.0424264068711944,155,Clear,Medium,scooter ,Metropolitian ,0,29.9,15,1.3,Snow,Autumn,0,1
27,4.6,0.098994949366122,100,Clear,Medium,motorcycle ,Metropolitian ,0,30.1,97,4.0,Storm,Winter,0,1
35,3.9,0.1131370849898477,190,Clear,Medium,motorcycle ,Metropolitian ,0,23.0,50,8.9,Fog,Winter,0,1
22,4.6,0.0424264068711932,95,Clear,Medium,motorcycle ,Metropolitian ,0,21.2,10,19.1,Snow,Summer,0,1
35,4.7,0.0424264068711928,85,Clear,Medium,van,Metropolitian ,0,24.3,10,14.5,Cloudy,Autumn,0,1
30,4.6,0.0141421356237256,120,Fog,Medium,motorcycle ,Urban ,0,9.6,62,16.6,Fog,Spring,1,1
39,4.8,0.0282842712474587,130,Clear,Medium,scooter ,Urban ,0,11.2,52,5.5,Rain,Spring,1,1
33,4.8,0.0848528137423864,140,Clear,Medium,motorcycle ,Metropolitian ,0,17.1,88,13.7,Snow,Summer,0,1
20,4.7,0.1131370849898477,80,Clear,Medium,scooter ,Urban ,0,32.5,57,17.2,Rain,Spring,1,1
20,4.7,0.0424264068711928,85,Clear,Medium,motorcycle ,Urban ,0,24.0,18,9.6,Fog,Spring,0,1
34,4.2,0.0848528137423864,120,Clear,Medium,motorcycle ,Urban ,0,17.0,31,8.6,Cloudy,Summer,1,1
22,4.7,0.098994949366122,120,Clear,Medium,motorcycle ,Metropolitian ,0,25.8,49,14.4,Rain,Spring,0,1
37,4.3,0.0282842712474612,170,Clear,Medium,scooter ,Metropolitian ,0,9.8,71,11.2,Storm,Summer,1,1
20,4.8,0.0141421356237256,80,Fog,Medium,motorcycle ,Urban ,0,24.2,54,19.9,Snow,Winter,0,1
33,4.9,0.0707106781186532,130,Clear,Medium,motorcycle ,Metropolitian ,0,11.4,75,8.5,Fog,Autumn,0,1
21,5.0,0.1838477631085009,125,Clear,Medium,motorcycle ,Metropolitian ,0,6.2,40,3.5,Cloudy,Spring,0,1
33,4.6,0.098994949366122,245,Clear,Medium,motorcycle ,Metropolitian ,0,19.4,98,9.4,Storm,Summer,0,1
24,4.6,0.1131370849898464,24,Clear,Medium,van,Urban ,0,22.5,69,4.7,Fog,Spring,0,0
36,4.7,0.0282842712474619,160,Clear,Medium,scooter ,Metropolitian ,0,13.4,20,11.2,Cloudy,Autumn,0,1
30,4.6,0.0424256997703052,26,Clear,Medium,motorcycle ,Metropolitian ,0,17.6,25,2.5,Storm,Spring,1,0
32,4.9,0.1272792206135808,120,Clear,Medium,scooter ,Metropolitian ,0,22.8,0,19.0,Rain,Winter,0,1
28,4.6,0.1838477631085085,80,Clear,Medium,van,Metropolitian ,0,25.7,80,17.2,Fog,Summer,0,1
21,4.7,0.1838477631085009,135,Clear,Medium,scooter ,Metropolitian ,0,30.8,98,3.1,Fog,Autumn,0,1
39,4.9,0.0282842712474587,125,Clear,Medium,motorcycle ,Metropolitian ,0,9.2,26,3.4,Rain,Winter,0,1
32,4.7,0.0282842712474688,130,Fog,Medium,motorcycle ,Metropolitian ,0,33.1,49,10.2,Clear,Spring,0,1
20,4.5,0.0848528137423889,125,Clear,Medium,scooter ,Urban ,0,20.5,65,15.5,Storm,Spring,1,1
36,5.0,0.0141421356237356,15,Clear,Medium,scooter ,Urban ,0,26.5,99,4.4,Rain,Spring,0,0
28,4.8,0.0282842712474587,90,Clear,Medium,scooter ,Urban ,0,23.0,64,1.2,Fog,Autumn,0,1
32,4.5,0.0707106781186633,150,Clear,Medium,motorcycle ,Metropolitian ,0,3.2,9,10.9,Storm,Summer,0,1
39,4.4,0.1555634918610409,230,Fog,Medium,scooter ,Metropolitian ,0,-2.1,94,13.8,Storm,Autumn,0,1
30,4.7,0.1555634918610396,24,Clear,Medium,motorcycle ,Metropolitian ,0,24.1,36,4.9,Clear,Winter,0,0
32,4.4,0.0565692496061188,37,Clear,Medium,motorcycle ,Metropolitian ,0,15.4,68,14.8,Fog,Summer,0,1
23,4.6,0.1272792206135808,135,Clear,Medium,motorcycle ,Metropolitian ,0,23.1,40,19.0,Cloudy,Autumn,1,1
21,4.8,0.05656854249492,135,Clear,Medium,scooter ,Other,0,14.1,45,2.7,Clear,Spring,0,1
31,4.2,0.0848528137423864,160,Clear,Medium,van,Metropolitian ,0,7.5,76,10.2,Clear,Winter,0,1
37,4.6,0.0282842712474587,140,Clear,Medium,van,Urban ,0,6.4,44,1.1,Cloudy,Spring,0,1
20,4.5,0.0707106781186532,145,Clear,Medium,motorcycle ,Metropolitian ,0,24.2,87,4.1,Cloudy,Autumn,1,1
28,4.5,0.0141421356237256,135,Clear,Medium,motorcycle ,Metropolitian ,0,6.1,26,1.8,Clear,Winter,1,1
22,4.9,0.0141421356237243,55,Fog,Medium,motorcycle ,Metropolitian ,0,23.6,64,8.1,Storm,Summer,0,1
20,4.7,0.0848528137423864,13,Fog,Medium,motorcycle ,Urban ,0,10.4,83,16.4,Rain,Summer,1,0
34,4.8,0.1838477631085085,135,Clear,Medium,scooter ,Metropolitian ,0,25.8,7,11.5,Rain,Autumn,0,1
38,4.8,0.0565685424949188,125,Clear,Medium,scooter ,Metropolitian ,0,0.7,66,4.5,Clear,Autumn,0,1
32,4.5,0.0565685424949276,135,Fog,Medium,motorcycle ,Metropolitian ,0,3.2,48,0.8,Storm,Summer,1,1
34,4.9,0.1555634918610421,26,Clear,Medium,scooter ,Metropolitian ,0,22.4,95,11.1,Cloudy,Summer,1,0
33,3.9,0.1272792206135708,160,Clear,Medium,van,Metropolitian ,0,17.4,88,2.7,Snow,Autumn,1,1
34,4.5,0.0282842712474587,125,Clear,Medium,motorcycle ,Metropolitian ,0,3.2,88,6.9,Clear,Summer,1,1
32,4.6,0.0424264068711928,160,Clear,Medium,motorcycle ,Metropolitian ,0,31.1,13,10.2,Fog,Winter,1,1
34,4.7,0.070710678118662,145,Clear,Medium,motorcycle ,Metropolitian ,0,6.0,61,18.1,Storm,Autumn,0,1
26,4.6,0.098994949366112,160,Fog,Medium,scooter ,Metropolitian ,0,11.8,42,1.6,Fog,Winter,0,1
31,4.0,0.1131370849898464,175,Fog,Medium,motorcycle ,Metropolitian ,0,3.1,26,13.4,Fog,Spring,0,1
39,4.8,0.0565685424949175,135,Clear,Medium,motorcycle ,Metropolitian ,0,10.5,95,0.3,Clear,Winter,1,1
27,4.8,0.0141421356237309,75,Clear,Medium,motorcycle ,Metropolitian ,0,14.7,26,12.6,Storm,Autumn,0,1
32,5.0,0.0707106781186633,135,Fog,Medium,scooter ,Urban ,0,6.8,67,11.0,Fog,Spring,0,1
32,4.5,0.0707106781186507,150,Clear,Medium,motorcycle ,Metropolitian ,0,25.8,74,16.2,Storm,Summer,1,1
39,4.1,0.098994949366122,160,Clear,Medium,motorcycle ,Metropolitian ,0,10.8,47,10.6,Rain,Winter,1,1
36,4.8,0.0141421356237356,125,Clear,Medium,van,Metropolitian ,0,24.2,66,7.1,Snow,Winter,0,1
37,4.1,0.0424264068711944,190,Clear,Medium,motorcycle ,Metropolitian ,0,3.3,24,4.9,Fog,Autumn,0,1
37,4.8,0.0848528137423864,130,Clear,Medium,scooter ,Metropolitian ,0,10.1,63,1.7,Fog,Summer,0,1
38,3.7,0.1555634918610421,155,Clear,Medium,motorcycle ,Metropolitian ,0,-4.7,23,10.7,Storm,Autumn,0,1
28,4.7,0.0282842712474688,140,Clear,Medium,scooter ,Metropolitian ,0,25.3,8,17.8,Snow,Summer,0,1
34,3.8,0.1555634918610396,155,Clear,Medium,scooter ,Metropolitian ,0,20.0,7,10.3,Rain,Autumn,1,1
32,4.9,0.1555634918610396,145,Fog,Medium,motorcycle ,Metropolitian ,0,27.7,94,14.8,Fog,Summer,0,1
22,4.7,0.0848528137423889,85,Clear,Medium,motorcycle ,Urban ,0,13.2,58,6.0,Clear,Spring,0,1
31,4.0,0.1272792206135808,225,Clear,Medium,motorcycle ,Metropolitian ,0,27.0,16,9.0,Storm,Autumn,0,1
27,4.0,0.1131370849898464,170,Clear,Medium,motorcycle ,Metropolitian ,0,20.9,42,6.5,Storm,Spring,0,1
29,4.9,0.1555634918610409,120,Clear,Medium,scooter ,Metropolitian ,0,-4.9,94,2.2,Fog,Autumn,0,1
38,4.8,0.0848528137423776,220,Clear,Medium,motorcycle ,Metropolitian ,0,5.1,67,8.3,Rain,Autumn,1,1
35,4.8,0.0707106781186633,180,Fog,Medium,motorcycle ,Metropolitian ,0,14.8,3,15.3,Fog,Autumn,1,1
31,4.9,0.0424264068711932,140,Clear,Medium,motorcycle ,Metropolitian ,0,19.7,7,7.9,Cloudy,Winter,0,1
30,4.3,0.1272792206135808,185,Clear,Medium,scooter ,Metropolitian ,0,-2.4,41,13.0,Fog,Autumn,1,1
24,4.9,0.0848528137423857,10,Clear,Medium,motorcycle ,Urban ,0,23.2,48,15.2,Snow,Summer,0,0
33,4.8,0.1272792206135808,115,Clear,Medium,motorcycle ,Urban ,0,16.7,5,6.5,Snow,Winter,0,1
29,4.6,0.098994949366112,22,Clear,Medium,motorcycle ,Metropolitian ,0,16.0,72,16.0,Cloudy,Summer,0,0
38,4.6,0.0565685424949276,130,Clear,Medium,scooter ,Metropolitian ,0,6.7,41,6.8,Snow,Summer,0,1
26,4.9,0.0848528137423864,170,Clear,Medium,motorcycle ,Metropolitian ,0,18.8,71,5.1,Snow,Summer,0,1
39,4.8,0.0565685424949238,130,Clear,Medium,scooter ,Metropolitian ,0,-3.9,31,4.4,Clear,Summer,0,1
24,4.5,0.1555634918610404,21,Clear,Medium,motorcycle ,Metropolitian ,0,-2.4,14,4.0,Storm,Summer,0,0
34,4.2,0.0848528137423864,140,Clear,Medium,motorcycle ,Metropolitian ,0,24.4,81,14.7,Snow,Spring,0,1
26,4.7,0.0848528137423889,14,Clear,Medium,motorcycle ,Metropolitian ,0,7.9,86,17.8,Storm,Winter,0,0
35,4.7,0.0565685424949175,85,Fog,Medium,motorcycle ,Metropolitian ,0,8.9,68,4.6,Rain,Summer,0,1
36,4.2,0.0424264068711944,185,Clear,Medium,motorcycle ,Metropolitian ,0,3.3,26,1.7,Fog,Spring,0,1
24,2.6,0.1555634918610396,210,Clear,Medium,motorcycle ,Metropolitian ,0,12.8,96,6.3,Clear,Spring,0,1
33,4.3,0.1555634918610396,170,Fog,Medium,motorcycle ,Metropolitian ,0,-2.9,65,13.2,Cloudy,Summer,0,1
26,4.6,0.1555634918610396,125,Clear,Medium,motorcycle ,Metropolitian ,0,7.0,58,7.4,Rain,Autumn,1,1
32,5.0,0.1555634918610396,150,Clear,Medium,scooter ,Urban ,0,16.1,27,11.0,Clear,Summer,0,1
37,4.9,0.1272792206135708,240,Clear,Medium,motorcycle ,Metropolitian ,0,13.6,23,14.9,Clear,Spring,0,1
26,4.9,0.1838477631084997,90,Clear,Medium,scooter ,Metropolitian ,0,35.0,50,8.2,Cloudy,Summer,0,1
31,4.8,0.1838477631084997,140,Clear,Medium,scooter ,Metropolitian ,0,10.6,20,20.0,Cloudy,Spring,0,1
37,4.6,0.1272792206135708,130,Clear,Medium,motorcycle ,Urban ,0,10.5,30,6.0,Storm,Summer,1,1
26,4.7,0.1555634918610396,80,Clear,Medium,scooter ,Urban ,0,15.1,74,19.6,Fog,Spring,0,1
37,4.8,0.0424264068711944,125,Fog,Medium,motorcycle ,Metropolitian ,0,2.6,49,4.1,Rain,Summer,0,1
22,4.6,0.1838477631085023,110,Clear,Medium,motorcycle ,Metropolitian ,0,30.1,91,2.2,Fog,Autumn,1,1
21,4.4,0.0424264068711944,15,Clear,Medium,motorcycle ,Metropolitian ,0,17.9,39,15.0,Rain,Autumn,0,0
22,4.0,0.0141421356237256,28,Clear,Medium,motorcycle ,Urban ,0,2.7,67,14.0,Clear,Spring,0,0
38,4.5,0.0141421356237344,100,Clear,Medium,motorcycle ,Urban ,0,26.7,15,16.2,Snow,Autumn,1,1
28,4.0,0.0565685424949188,160,Clear,Medium,motorcycle ,Metropolitian ,0,-3.6,75,6.9,Snow,Autumn,1,1
29,4.7,0.1838477631085023,85,Clear,Medium,scooter ,Urban ,0,34.3,85,18.6,Cloudy,Winter,0,1
31,4.9,0.05656854249492,190,Fog,Medium,motorcycle ,Metropolitian ,0,29.6,98,2.4,Cloudy,Summer,0,1
24,4.8,0.0282842712474612,70,Fog,Medium,scooter ,Metropolitian ,0,18.2,62,0.6,Clear,Summer,1,1
33,4.8,0.0565685424949238,130,Clear,Medium,motorcycle ,Metropolitian ,0,-0.5,55,6.0,Clear,Autumn,0,1
26,4.9,0.1272792206135808,150,Clear,Medium,motorcycle ,Metropolitian ,0,3.6,79,15.9,Rain,Autumn,0,1
20,4.7,0.0707106781186519,145,Fog,Medium,scooter ,Metropolitian ,0,6.2,23,13.5,Clear,Spring,0,1
29,4.8,0.1838477631085085,12,Clear,Medium,scooter ,Urban ,0,4.6,98,8.7,Rain,Summer,0,0
32,4.0,0.098994949366122,245,Clear,Medium,motorcycle ,Urban ,0,14.9,27,5.1,Fog,Winter,0,1
20,4.9,0.1555634918610421,210,Clear,Medium,motorcycle ,Metropolitian ,0,32.8,92,1.2,Cloudy,Winter,0,1
26,5.0,0.098994949366112,120,Clear,Medium,van,Urban ,0,12.8,84,6.8,Cloudy,Autumn,1,1
38,4.8,0.1555634918610396,230,Fog,Medium,motorcycle ,Metropolitian ,0,21.5,88,9.2,Snow,Spring,0,1
34,4.6,0.0565685424949276,27,Clear,Medium,van,Urban ,0,22.5,30,13.7,Snow,Spring,0,0
27,4.5,0.0282842712474587,65,Clear,Medium,motorcycle ,Metropolitian ,0,29.9,14,12.9,Cloudy,Summer,0,1
29,5.0,0.098994949366112,125,Clear,Medium,motorcycle ,Metropolitian ,0,-3.6,41,18.9,Fog,Autumn,1,1
24,4.9,0.1838477631085085,120,Clear,Medium,motorcycle ,Urban ,0,11.2,98,2.0,Fog,Autumn,0,1
21,4.9,0.0141421356237356,60,Fog,Medium,motorcycle ,Metropolitian ,0,26.4,49,6.7,Storm,Spring,0,1
33,4.4,0.0141421356237231,120,Clear,Medium,motorcycle ,Metropolitian ,0,27.6,85,9.6,Rain,Winter,0,1
35,4.7,0.0848528137423864,29,Clear,Medium,motorcycle ,Metropolitian ,0,32.1,4,13.4,Snow,Winter,0,0
35,4.7,0.1131370849898464,90,Clear,Medium,scooter ,Metropolitian ,0,23.1,47,9.9,Rain,Summer,1,1
29,4.8,0.098994949366112,23,Fog,Medium,motorcycle ,Metropolitian ,0,4.8,12,18.3,Snow,Autumn,0,0
21,4.9,0.1131377920988368,95,Clear,Medium,motorcycle ,Metropolitian ,0,15.2,31,12.2,Storm,Autumn,0,1
29,4.6,0.1555634918610396,145,Clear,Medium,motorcycle ,Urban ,0,-3.7,66,0.8,Cloudy,Winter,1,1
22,4.7,0.1272792206135808,120,Clear,Medium,motorcycle ,Metropolitian ,0,20.9,78,2.3,Rain,Autumn,0,1
24,4.4,0.1131370849898477,200,Fog,Medium,scooter ,Metropolitian ,0,17.2,90,15.1,Snow,Autumn,0,1
23,4.9,0.0141421356237243,110,Clear,Medium,scooter ,Metropolitian ,0,21.7,90,14.3,Rain,Spring,0,1
27,4.6,0.0141421356237344,60,Clear,Medium,scooter ,Urban ,0,32.2,29,3.1,Cloudy,Summer,0,1
33,4.1,0.1131370849898464,215,Clear,Medium,motorcycle ,Metropolitian ,0,22.5,5,1.2,Clear,Summer,0,1
35,4.6,0.1555634918610421,130,Clear,Medium,scooter ,Metropolitian ,0,7.8,24,11.6,Snow,Summer,0,1
21,4.7,0.0424264068711932,135,Clear,Medium,scooter ,Metropolitian ,0,2.9,27,12.7,Clear,Spring,0,1
39,4.4,0.1272792206135808,175,Clear,Medium,motorcycle ,Metropolitian ,0,29.2,61,2.7,Storm,Summer,0,1
34,4.8,0.070710678118662,135,Clear,Medium,scooter ,Metropolitian ,0,2.8,21,9.5,Fog,Summer,0,1
29,4.9,0.0565685424949276,135,Fog,Medium,motorcycle ,Urban ,0,1.5,67,6.1,Rain,Winter,1,1
20,4.7,0.0282842712474587,85,Clear,Medium,scooter ,Metropolitian ,0,3.3,14,18.6,Snow,Winter,1,1
20,4.8,0.0989949493661166,85,Clear,Medium,motorcycle ,Urban ,0,15.4,25,4.4,Rain,Summer,0,1
30,4.7,0.0848528137423864,75,Clear,Medium,motorcycle ,Metropolitian ,0,-0.0,62,14.7,Storm,Spring,1,1
37,4.7,0.1838477631085085,195,Clear,Medium,scooter ,Metropolitian ,0,32.5,17,10.4,Storm,Spring,0,1
39,4.6,0.0424256997702951,125,Clear,Medium,motorcycle ,Other,0,33.7,72,0.2,Rain,Spring,0,1
26,5.0,0.1555634918610396,90,Clear,Medium,motorcycle ,Metropolitian ,0,34.0,62,10.3,Snow,Autumn,0,1
32,4.9,0.1131370849898476,240,Fog,Medium,motorcycle ,Urban ,0,-3.4,61,2.0,Cloudy,Autumn,0,1
21,4.7,0.1272792206135833,140,Clear,Medium,scooter ,Metropolitian ,0,32.8,67,13.2,Cloudy,Spring,0,1
35,4.8,0.0282842712474688,145,Clear,Medium,scooter ,Metropolitian ,0,34.9,47,11.3,Fog,Winter,0,1
39,4.6,0.0424264068711919,160,Clear,Medium,motorcycle ,Urban ,0,32.7,49,0.2,Rain,Autumn,0,1
39,5.0,0.1838477631085097,205,Fog,Medium,motorcycle ,Metropolitian ,0,21.8,62,4.1,Rain,Spring,0,1
27,4.9,0.098994949366112,195,Fog,Medium,motorcycle ,Metropolitian ,0,23.0,68,15.5,Snow,Autumn,1,1
33,4.8,0.0424264068711932,80,Clear,Medium,scooter ,Metropolitian ,0,-0.1,5,5.5,Rain,Autumn,0,1
33,4.8,0.1838477631084984,240,Clear,Medium,motorcycle ,Metropolitian ,0,30.0,57,10.0,Snow,Autumn,0,1
37,4.7,0.098994949366122,200,Fog,Medium,motorcycle ,Metropolitian ,0,-2.6,50,6.2,Rain,Autumn,1,1
20,4.6,0.0282842712474587,55,Clear,Medium,motorcycle ,Urban ,0,7.7,11,18.4,Storm,Spring,0,1
20,4.6,0.1131370849898476,95,Clear,Medium,motorcycle ,Urban ,0,34.6,94,10.7,Clear,Autumn,0,1
